MESSAGE_ID,MESSAGE_TYPE,BID0.Price,BID0.Size,BID1.Price,BID1.Size,ASK0.Price,ASK0.Size,ASK1.Price,ASK1.Size,Symbol
130945,BID_UPDATE,32.46,18500,28.3,100,32.89,1300,32.9,500,AMD
130957,BID_UPDATE,32.46,18500,28.3,100,32.89,1200,32.9,500,AMD
130967,BID_UPDATE,32.46,18500,28.3,100,32.89,1200,32.9,500,AMD
131165,BID_UPDATE,32.46,18500,28.3,100,32.89,1100,32.9,500,AMD
131183,BID_UPDATE,32.46,18500,28.3,100,32.89,1100,32.9,500,AMD
131242,BID_UPDATE,32.46,18500,28.3,100,32.89,1000,32.9,500,AMD
131500,BID_UPDATE,32.46,18500,28.3,100,32.89,1000,32.9,500,AMD
131501,ASK_UPDATE,32.46,18500,28.3,100,32.89,1000,32.9,500,AMD
131503,ASK_UPDATE,32.46,18500,28.3,100,32.89,1000,32.9,500,AMD
131506,BID_UPDATE,32.46,18600,28.3,100,32.89,1000,32.9,500,AMD
131513,BID_UPDATE,32.46,18600,28.3,100,32.89,1000,32.9,500,AMD
131533,ASK_UPDATE,32.46,18600,28.3,100,32.89,1000,32.9,600,AMD
131534,BID_UPDATE,32.46,18700,28.3,100,32.89,1000,32.9,600,AMD
131535,ASK_UPDATE,32.46,18700,28.3,100,32.89,1000,32.9,600,AMD
131571,ASK_UPDATE,32.46,18700,28.3,100,32.89,1100,32.9,600,AMD
131587,ASK_UPDATE,32.46,18700,28.3,100,32.89,1100,32.9,600,AMD
131879,BID_UPDATE,32.46,18700,28.3,100,32.89,1100,32.9,600,AMD
131880,BID_UPDATE,32.46,18800,28.3,100,32.89,1100,32.9,600,AMD
131947,ASK_UPDATE,32.46,18800,28.3,100,32.89,1200,32.9,600,AMD
131948,BID_UPDATE,32.46,18800,28.3,100,32.89,1200,32.9,600,AMD
131999,ASK_UPDATE,32.46,18800,28.3,100,32.89,1200,32.9,600,AMD
132007,ASK_UPDATE,32.46,18800,28.3,100,32.89,1300,32.9,600,AMD
132017,ASK_UPDATE,32.46,18800,28.3,100,32.89,1300,32.9,600,AMD
132154,BID_UPDATE,32.46,18900,28.3,100,32.89,1300,32.9,600,AMD
132278,BID_UPDATE,32.46,18900,28.3,100,32.89,1300,32.9,600,AMD
132280,ASK_UPDATE,32.46,18900,28.3,100,32.88,100,32.89,1300,AMD
132282,BID_UPDATE,32.46,19000,28.3,100,32.88,100,32.89,1300,AMD
132283,ASK_UPDATE,32.46,19000,28.3,100,32.88,100,32.89,1300,AMD
132284,BID_UPDATE,32.46,19000,28.3,100,32.88,100,32.89,1300,AMD
132285,BID_UPDATE,32.46,19100,28.3,100,32.88,100,32.89,1300,AMD
132393,BID_UPDATE,32.46,19100,28.3,100,32.88,100,32.89,1300,AMD
132592,BID_UPDATE,32.46,19200,28.3,100,32.88,100,32.89,1300,AMD
132593,BID_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132594,BID_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132596,BID_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132598,ASK_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132599,ASK_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132600,ASK_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132601,ASK_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132613,ASK_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132739,ASK_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132740,ASK_UPDATE,32.46,19300,28.3,100,32.88,100,32.89,1300,AMD
132741,BID_UPDATE,32.46,19400,28.3,100,32.88,100,32.89,1300,AMD
132742,ASK_UPDATE,32.46,19400,28.3,100,32.88,100,32.89,1300,AMD
132743,BID_UPDATE,32.46,19400,28.3,100,32.88,100,32.89,1300,AMD
132745,BID_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132746,ASK_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132755,ASK_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132763,ASK_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132776,BID_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132778,ASK_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132874,ASK_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132900,ASK_UPDATE,32.46,19500,28.3,100,32.88,100,32.89,1300,AMD
132913,BID_UPDATE,32.46,19600,28.3,100,32.88,100,32.89,1300,AMD
132914,ASK_UPDATE,32.46,19600,28.3,100,32.88,100,32.89,1300,AMD
132950,ASK_UPDATE,32.46,19600,28.3,100,32.88,100,32.89,1300,AMD
132951,BID_UPDATE,32.46,19600,28.3,100,32.88,100,32.89,1300,AMD
132952,BID_UPDATE,32.46,19600,28.3,100,32.89,1300,32.9,1200,AMD
133010,BID_UPDATE,32.46,19600,28.3,100,32.89,1300,32.9,1200,AMD
133056,BID_UPDATE,32.46,19600,28.3,100,32.89,1200,32.9,1200,AMD
133061,BID_UPDATE,32.46,19600,28.3,100,32.89,1200,32.9,1200,AMD
133154,ASK_UPDATE,32.46,19600,28.3,100,32.89,1200,32.9,1200,AMD
133155,ASK_UPDATE,32.46,19600,28.3,100,32.89,1200,32.9,1200,AMD
133186,BID_UPDATE,32.46,19700,28.3,100,32.89,1200,32.9,1200,AMD
133187,BID_UPDATE,32.46,19700,28.3,100,32.89,1200,32.9,1200,AMD
133188,ASK_UPDATE,32.46,19700,28.3,100,32.89,1200,32.9,1300,AMD
133189,ASK_UPDATE,32.46,19700,28.3,100,32.89,1200,32.9,1300,AMD
133190,BID_UPDATE,32.46,19800,28.3,100,32.89,1200,32.9,1300,AMD
133200,ASK_UPDATE,32.46,19800,28.3,100,32.89,1200,32.9,1400,AMD
133201,BID_UPDATE,32.46,19800,28.3,100,32.89,1200,32.9,1400,AMD
133209,BID_UPDATE,32.46,19900,28.3,100,32.89,1200,32.9,1400,AMD
133213,BID_UPDATE,32.46,19900,28.3,100,32.89,1200,32.9,1400,AMD
133307,ASK_UPDATE,32.46,19900,28.3,100,32.89,1200,32.9,1400,AMD
133366,ASK_UPDATE,32.46,19900,28.3,100,32.89,1300,32.9,1400,AMD
133367,ASK_UPDATE,32.46,19900,28.3,100,32.89,1300,32.9,1400,AMD
133368,BID_UPDATE,32.46,20000,28.3,100,32.89,1300,32.9,1400,AMD
133369,BID_UPDATE,32.46,20100,28.3,100,32.89,1300,32.9,1400,AMD
133370,BID_UPDATE,32.46,20100,28.3,100,32.89,1300,32.9,1400,AMD
133373,BID_UPDATE,32.46,20100,28.3,100,32.89,1300,32.9,1400,AMD
133374,BID_UPDATE,32.46,20200,28.3,100,32.89,1300,32.9,1400,AMD
133526,BID_UPDATE,32.46,20200,28.3,100,32.89,1300,32.9,1400,AMD
133527,BID_UPDATE,32.46,20300,28.3,100,32.89,1300,32.9,1400,AMD
133528,BID_UPDATE,32.46,20300,28.3,100,32.89,1300,32.9,1400,AMD
133538,ASK_UPDATE,32.46,20300,28.3,100,32.89,1300,32.9,1500,AMD
133540,ASK_UPDATE,32.46,20300,28.3,100,32.89,1300,32.9,1500,AMD
133649,BID_UPDATE,32.46,20400,28.3,100,32.89,1300,32.9,1500,AMD
133650,BID_UPDATE,32.46,20400,28.3,100,32.89,1300,32.9,1500,AMD
133651,BID_UPDATE,32.46,20500,28.3,100,32.89,1300,32.9,1500,AMD
133654,BID_UPDATE,32.46,20500,28.3,100,32.89,1300,32.9,1500,AMD
133659,BID_UPDATE,32.46,20600,28.3,100,32.89,1300,32.9,1500,AMD
133660,ASK_UPDATE,32.46,20600,28.3,100,32.89,1300,32.9,1500,AMD
133661,BID_UPDATE,32.46,20600,28.3,100,32.89,1300,32.9,1500,AMD
133662,ASK_UPDATE,32.46,20600,28.3,100,32.89,1300,32.9,1500,AMD
133665,BID_UPDATE,32.46,20700,28.3,100,32.89,1300,32.9,1500,AMD
133666,BID_UPDATE,32.46,20700,28.3,100,32.89,1300,32.9,1500,AMD
133667,BID_UPDATE,32.46,20700,28.3,100,32.89,1200,32.9,1500,AMD
133668,BID_UPDATE,32.46,20700,28.3,100,32.89,1200,32.9,1500,AMD
133669,ASK_UPDATE,32.46,20700,28.3,100,32.89,1200,32.9,1500,AMD
133670,ASK_UPDATE,32.46,20700,28.3,100,32.89,1200,32.9,1500,AMD
133671,ASK_UPDATE,32.46,20700,28.3,100,32.89,1200,32.9,1500,AMD
133672,BID_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133673,ASK_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133677,ASK_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133680,ASK_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133681,BID_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133682,ASK_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133683,ASK_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133685,ASK_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133686,ASK_UPDATE,32.46,20700,28.3,100,32.89,1100,32.9,1500,AMD
133687,BID_UPDATE,32.46,20700,28.3,100,32.89,1000,32.9,1500,AMD
133710,ASK_UPDATE,32.46,20700,28.3,100,32.89,1000,32.9,1500,AMD
133767,BID_UPDATE,32.46,20700,28.3,100,32.89,900,32.9,1500,AMD
133768,BID_UPDATE,32.46,20700,28.3,100,32.89,900,32.9,1500,AMD
133810,BID_UPDATE,32.46,20700,28.3,100,32.89,900,32.9,1500,AMD
134007,BID_UPDATE,32.46,20800,28.3,100,32.89,900,32.9,1500,AMD
134008,BID_UPDATE,32.46,20800,28.3,100,32.89,900,32.9,1500,AMD
134009,BID_UPDATE,32.46,20900,28.3,100,32.89,900,32.9,1500,AMD
134010,BID_UPDATE,32.46,20900,28.3,100,32.89,900,32.9,1500,AMD
134011,ASK_UPDATE,32.46,20900,28.3,100,32.89,900,32.9,1500,AMD
